"","ID","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_1","elevacion"
"17370",17370,1059,16.7215003967285,2220
"17371",17371,1044,21.1688327789307,987
"17372",17372,2166,20.7194995880127,1279
"17373",17373,1399,16.8568325042725,1741
"17374",17374,1399,16.8568325042725,1844
"17375",17375,1180,14.453332901001,2169
"17376",17376,1230,21.8438339233398,1290
"17377",17377,615,23.8125,821
"17378",17378,1165,13.967999458313,2237
"17379",17379,1290,20.2473335266113,1930
"17380",17380,1925,19.5643329620361,1727
"17381",17381,1534,28.049165725708,182
"17382",17382,911,24.3638324737549,771
"17383",17383,2166,20.7194995880127,1279
"17384",17384,1244,19.5604991912842,1513
"17385",17385,2169,19.6748332977295,1539
"17386",17386,1158,14.4456663131714,2365
"17387",17387,1357,13.4236669540405,2498
"17388",17388,1797,17.7059993743896,1516
"17389",17389,2642,19.4678325653076,1580
"17390",17390,2714,26.5706672668457,23
"17391",17391,1156,22.8113327026367,1050
"17392",17392,984,24.49049949646,678
"17393",17393,1089,14.5831670761108,2328
"17394",17394,2367,21.6568336486816,957
"17395",17395,1712,16.0155010223389,1865
"17396",17396,1412,17.1725006103516,1718
"17397",17397,1089,15.0351667404175,1942
"17398",17398,1080,17.8239994049072,2152
"17399",17399,1123,23.2709999084473,894
"17400",17400,851,20.5113334655762,1372
"17401",17401,1089,15.0351667404175,1942
"17402",17402,1534,28.049165725708,182
"17403",17403,2166,20.7194995880127,1408
"17404",17404,984,24.49049949646,678
"17405",17405,1089,14.6391668319702,2307
"17406",17406,1399,16.8568325042725,1844
"17407",17407,1412,17.1725006103516,1718
"17408",17408,1858,21.1798324584961,1312
"17409",17409,2338,20.2521667480469,1718
"17410",17410,2238,21.6991672515869,1225
"17411",17411,1562,19.8371658325195,1606
"17412",17412,1500,24.7339992523193,738
"17413",17413,1230,19.1975002288818,1526
"17414",17414,2338,20.2521667480469,1744
"17415",17415,2642,19.4678325653076,1580
"17416",17416,1610,19.0920009613037,1469
"17417",17417,1122,19.7980003356934,1402
"17418",17418,1135,21.7343330383301,1050
"17419",17419,1117,18.6403331756592,1557
"17420",17420,1932,20.0154991149902,1519
"17421",17421,1215,15.6416664123535,2169
"17422",17422,1339,17.3921661376953,1663
"17423",17423,2166,20.7194995880127,1408
"17424",17424,1338,18.5741672515869,1663
"17425",17425,1797,17.7059993743896,1516
"17426",17426,1117,18.6403331756592,1557
"17427",17427,1259,16.6333332061768,2028
"17428",17428,1412,17.1725006103516,1718
"17429",17429,2338,20.2521667480469,1744
"17430",17430,2338,20.2521667480469,1744
"17431",17431,1412,17.1725006103516,1718
"17432",17432,1978,17.9101657867432,1562
"17433",17433,1175,15.0523328781128,2169
"17434",17434,1215,15.6416664123535,1889
"17435",17435,1797,17.7059993743896,1516
"17436",17436,1158,14.4456663131714,2365
"17437",17437,2166,20.7194995880127,1279
"17438",17438,1132,14.1433334350586,2455
"17439",17439,1113,14.2038335800171,2427
"17440",17440,1339,17.3921661376953,1663
"17441",17441,1089,14.5831670761108,2401
"17442",17442,1087,15.1373329162598,2367
"17443",17443,2367,21.6568336486816,957
"17444",17444,2166,20.7194995880127,1279
"17445",17445,1090,15.0948333740234,2401
"17446",17446,1338,18.5741672515869,1663
"17447",17447,1113,14.2778329849243,2413
"17448",17448,1152,21.8566665649414,1039
"17449",17449,2166,20.7194995880127,1279
"17450",17450,984,24.49049949646,678
"17451",17451,1089,15.0351667404175,1953
"17452",17452,2642,19.4678325653076,1563
"17453",17453,1087,15.1373329162598,2307
"17454",17454,2338,20.2521667480469,1744
"17455",17455,1873,20.2854995727539,1312
"17456",17456,1610,19.0920009613037,1469
"17457",17457,1338,18.2231674194336,1648
"17458",17458,1145,14.3881664276123,2028
"17459",17459,851,20.5113334655762,1372
"17460",17460,1044,21.1688327789307,987
"17461",17461,1534,28.049165725708,182
"17462",17462,1372,23.530834197998,894
"17463",17463,1090,15.0948333740234,2277
"17464",17464,1474,24.2530002593994,706
"17465",17465,1230,19.1975002288818,1526
"17466",17466,1089,14.5831670761108,2401
"17467",17467,1338,18.2231674194336,1648
"17468",17468,2166,20.7194995880127,1408
"17469",17469,1235,22.6248340606689,919
"17470",17470,2338,20.2521667480469,1744
"17471",17471,1385,17.0366668701172,1609
"17472",17472,1117,18.6403331756592,1557
"17473",17473,1385,17.0366668701172,1609
"17474",17474,1399,16.8568325042725,1844
"17475",17475,2338,20.2521667480469,1744
"17476",17476,2166,20.7194995880127,1279
"17477",17477,1123,23.2709999084473,894
"17478",17478,1089,14.5831670761108,2401
"17479",17479,1123,22.4978332519531,1110
"17480",17480,1610,19.0920009613037,1469
"17481",17481,1066,23.5446662902832,929
"17482",17482,1372,23.530834197998,894
"17483",17483,2400,19.6420001983643,1513
"17484",17484,1357,13.4236669540405,2398
"17485",17485,1215,15.6416664123535,2169
"17486",17486,2353,24.7316665649414,883
"17487",17487,1089,15.0351667404175,1942
"17488",17488,1089,14.5831670761108,2401
"17489",17489,615,23.8125,821
"17490",17490,1060,17.9516658782959,2054
"17491",17491,1190,14.9259996414185,2224
"17492",17492,1338,18.5741672515869,1663
"17493",17493,1562,19.8371658325195,1606
"17494",17494,1061,15.4806671142578,2322
"17495",17495,1135,21.7343330383301,1050
"17496",17496,1156,22.8113327026367,1050
"17497",17497,1135,21.7343330383301,1141
"17498",17498,1424,17.8766670227051,1861
"17499",17499,1385,17.0366668701172,1889
"17500",17500,1114,15.6968336105347,2330
"17501",17501,1152,19.8040008544922,1508
"17502",17502,984,24.49049949646,678
"17503",17503,1066,23.5446662902832,929
"17504",17504,1089,14.5831670761108,2328
"17505",17505,1712,16.0155010223389,1865
"17506",17506,1205,21.466667175293,1204
"17507",17507,1132,14.1433334350586,2367
"17508",17508,1477,17.8466663360596,1659
"17509",17509,1694,20.0930004119873,1398
"17510",17510,1061,15.4806671142578,2203
"17511",17511,3328,21.0650005340576,2063
"17512",17512,1412,17.1725006103516,1718
"17513",17513,1509,19.6781673431396,1542
"17514",17514,2350,24.1935005187988,618
"17515",17515,1158,14.4456663131714,2365
"17516",17516,2367,21.6568336486816,957
"17517",17517,786,23.6243324279785,771
"17518",17518,1089,14.5831670761108,2401
"17519",17519,2166,20.7194995880127,1408
"17520",17520,1124,18.8586673736572,1476
"17521",17521,1148,15.1169996261597,2316
"17522",17522,1182,21.7455005645752,1142
"17523",17523,1117,18.6403331756592,1557
"17524",17524,1354,17.0241661071777,1759
"17525",17525,2338,20.2521667480469,1594
"17526",17526,1357,13.4236669540405,2398
"17527",17527,1115,14.6908330917358,2451
"17528",17528,1076,23.029167175293,902
"17529",17529,1712,16.0155010223389,1865
"17530",17530,1080,17.8239994049072,2152
"17531",17531,1122,19.7980003356934,1402
"17532",17532,2338,20.2521667480469,1718
"17533",17533,1610,19.0920009613037,1398
"17534",17534,2116,21.7883338928223,1005
"17535",17535,892,24.2428340911865,623
"17536",17536,786,23.6243324279785,771
"17537",17537,1122,19.7980003356934,1402
"17538",17538,1061,15.4806671142578,2427
"17539",17539,1412,17.1725006103516,1718
"17540",17540,1193,24.9060001373291,1050
"17541",17541,1458,16.816499710083,1743
"17542",17542,1059,16.7215003967285,2300
"17543",17543,1354,17.0241661071777,1759
"17544",17544,615,23.8125,821
"17545",17545,1477,17.8466663360596,1659
"17546",17546,1114,15.6968336105347,2300
"17547",17547,1399,16.8568325042725,1844
"17548",17548,1399,16.8568325042725,1844
"17549",17549,1089,14.5831670761108,2328
"17550",17550,1442,18.6525001525879,1567
"17551",17551,1412,17.1725006103516,1744
"17552",17552,1124,18.8586673736572,1476
"17553",17553,1529,10.6951665878296,2440
"17554",17554,1213,19.6656665802002,1290
"17555",17555,1597,24.799165725708,738
"17556",17556,1230,21.8438339233398,1290
"17557",17557,1484,18.8151664733887,1532
"17558",17558,1122,19.7980003356934,1262
"17559",17559,1068,18.5961666107178,1779
"17560",17560,2338,20.2521667480469,1594
"17561",17561,1399,16.8568325042725,1844
"17562",17562,1093,17.4206657409668,2322
"17563",17563,1399,16.8568325042725,1844
"17564",17564,2238,21.6991672515869,1225
"17565",17565,2166,20.7194995880127,1279
"17566",17566,1090,15.0948333740234,2401
"17567",17567,2162,19.6946659088135,1623
"17568",17568,1412,17.1725006103516,1744
"17569",17569,1338,18.5741672515869,1663
"17570",17570,1424,17.8766670227051,1861
"17571",17571,2367,21.6568336486816,957
"17572",17572,1188,13.6053333282471,2237
"17573",17573,1089,15.0351667404175,1942
"17574",17574,1354,17.0241661071777,1759
"17575",17575,1717,18.3863334655762,1629
"17576",17576,2642,19.4678325653076,1563
"17577",17577,1089,14.5831670761108,2401
"17578",17578,2162,19.6946659088135,1623
"17579",17579,1087,15.1373329162598,2367
"17580",17580,1066,23.5446662902832,929
"17581",17581,1180,14.453332901001,2169
"17582",17582,2338,20.2521667480469,1744
"17583",17583,1717,18.3863334655762,1734
"17584",17584,865,24.3308334350586,669
"17585",17585,1354,16.236499786377,2398
"17586",17586,1992,22.7150001525879,659
"17587",17587,1165,13.967999458313,2237
"17588",17588,1113,14.2778329849243,2398
"17589",17589,1509,23.7154998779297,773
"17590",17590,1992,22.7150001525879,659
"17591",17591,1123,23.2709999084473,894
"17592",17592,1262,21.7465000152588,1048
"17593",17593,1399,16.8568325042725,1844
"17594",17594,1152,19.8040008544922,1508
"17595",17595,1338,18.5741672515869,1663
"17596",17596,1061,15.4806671142578,2427
"17597",17597,1338,18.5741672515869,1663
"17598",17598,1148,15.1169996261597,2316
"17599",17599,2166,20.7194995880127,1408
"17600",17600,615,23.8125,821
"17601",17601,1399,16.8568325042725,1844
"17602",17602,1399,16.8568325042725,1844
"17603",17603,2400,19.6420001983643,1587
"17604",17604,1152,16.4253330230713,2107
"17605",17605,851,20.5113334655762,1372
"17606",17606,1230,21.8438339233398,1290
"17607",17607,1089,15.0351667404175,1953
"17608",17608,2345,19.638334274292,1513
"17609",17609,1724,19.4853324890137,1526
"17610",17610,1855,20.1011657714844,1467
"17611",17611,1197,15.0018329620361,2084
"17612",17612,1355,13.9366664886475,2204
"17613",17613,2752,26.0690002441406,55
"17614",17614,1117,18.6403331756592,1815
"17615",17615,1113,14.2038335800171,2427
"17616",17616,2338,20.2521667480469,1718
"17617",17617,1978,17.9101657867432,1562
"17618",17618,1165,13.967999458313,2237
"17619",17619,1368,17.9111671447754,1723
"17620",17620,1203,17.8880004882812,1526
"17621",17621,1424,17.8766670227051,1566
"17622",17622,1197,15.0018329620361,1810
"17623",17623,911,24.3638324737549,771
"17624",17624,1089,14.5831670761108,2401
"17625",17625,1495,24.8688335418701,584
"17626",17626,1354,16.236499786377,2398
"17627",17627,1380,18.4873332977295,1723
"17628",17628,1534,28.049165725708,182
"17629",17629,1911,19.7054996490479,1338
"17630",17630,1694,20.0930004119873,1398
"17631",17631,1406,16.4330005645752,1727
"17632",17632,1412,17.1725006103516,1718
"17633",17633,1458,16.816499710083,1743
"17634",17634,1113,14.2778329849243,2413
"17635",17635,1412,17.1725006103516,1744
"17636",17636,1616,18.5114994049072,2067
"17637",17637,1235,22.6248340606689,919
"17638",17638,1509,23.7154998779297,773
"17639",17639,1399,16.8568325042725,1844
"17640",17640,1050,17.1723327636719,2211
"17641",17641,851,20.5113334655762,1372
"17642",17642,1385,17.0366668701172,1609
"17643",17643,1123,22.4978332519531,1110
"17644",17644,2166,20.7194995880127,1279
"17645",17645,2585,23.5974998474121,733
"17646",17646,1089,15.0351667404175,1942
"17647",17647,1089,14.5831670761108,2328
"17648",17648,1153,14.4698333740234,2068
"17649",17649,1090,15.0948333740234,2401
"17650",17650,1215,15.6416664123535,2169
"17651",17651,1089,14.6391668319702,2398
"17652",17652,1132,14.1433334350586,2367
"17653",17653,1142,17.1138324737549,1565
"17654",17654,1148,15.1169996261597,2316
"17655",17655,2351,22.953332901001,1077
"17656",17656,1061,15.4806671142578,2322
"17657",17657,1037,18.9398326873779,1944
"17658",17658,1610,19.0920009613037,1469
"17659",17659,1356,13.5178337097168,2607
"17660",17660,1505,18.371000289917,1605
"17661",17661,2166,20.7194995880127,1279
"17662",17662,1389,19.9163341522217,1606
"17663",17663,1151,17.1323337554932,2211
"17664",17664,851,20.5113334655762,1372
"17665",17665,1357,13.4236669540405,2498
"17666",17666,1230,19.1975002288818,1526
"17667",17667,1099,14.8664999008179,2401
"17668",17668,1113,14.2778329849243,2398
"17669",17669,1399,16.8568325042725,1844
"17670",17670,2526,24.1283340454102,778
"17671",17671,2166,20.7194995880127,1408
"17672",17672,1055,16.3411674499512,2227
"17673",17673,1338,16.8808326721191,1831
"17674",17674,1102,21.3778343200684,1402
"17675",17675,1301,16.4948329925537,1659
"17676",17676,1114,15.6968336105347,2397
"17677",17677,1126,14.5651664733887,2339
"17678",17678,1080,17.8239994049072,2152
"17679",17679,1406,16.4330005645752,1727
"17680",17680,1116,19.8619995117188,1593
"17681",17681,1435,20.2588329315186,1553
"17682",17682,1190,14.9259996414185,2224
"17683",17683,2162,19.6946659088135,1623
"17684",17684,1089,14.6391668319702,2307
"17685",17685,1399,16.8568325042725,1741
"17686",17686,1399,16.8568325042725,1844
"17687",17687,1131,22.7474994659424,919
"17688",17688,1061,15.4806671142578,2203
"17689",17689,1230,19.1975002288818,1526
"17690",17690,1992,22.7150001525879,659
"17691",17691,1037,18.9398326873779,1944
"17692",17692,2367,21.6568336486816,957
"17693",17693,1148,15.1169996261597,2316
"17694",17694,2090,23.6205005645752,533
"17695",17695,2400,19.6420001983643,1587
"17696",17696,1412,17.1725006103516,1718
"17697",17697,1090,15.0948333740234,2401
"17698",17698,1757,19.6213340759277,1531
"17699",17699,1001,23.9331665039062,690
"17700",17700,1089,15.0351667404175,1953
"17701",17701,1357,13.4236669540405,2498
"17702",17702,1502,14.4591665267944,2224
"17703",17703,1059,16.7215003967285,2220
"17704",17704,1149,16.5816669464111,2208
"17705",17705,2400,19.6420001983643,1513
"17706",17706,626,23.3436660766602,821
"17707",17707,1114,15.6968336105347,2300
"17708",17708,2338,20.2521667480469,1594
"17709",17709,1273,16.8819999694824,1756
"17710",17710,1165,13.967999458313,2237
"17711",17711,2367,21.6568336486816,957
"17712",17712,2642,19.4678325653076,1563
"17713",17713,2054,19.9204998016357,1239
"17714",17714,1156,22.8113327026367,1050
"17715",17715,1389,19.9163341522217,1606
"17716",17716,1338,18.5741672515869,1663
"17717",17717,1158,14.4456663131714,2365
"17718",17718,1165,13.967999458313,2237
"17719",17719,953,22.3811664581299,890
"17720",17720,2569,19.2611675262451,1580
"17721",17721,1215,15.6416664123535,2169
"17722",17722,1060,17.9516658782959,2054
"17723",17723,1435,20.2588329315186,1553
"17724",17724,851,20.5113334655762,1372
"17725",17725,1059,16.7215003967285,2220
"17726",17726,1610,19.0920009613037,1469
"17727",17727,1338,18.5741672515869,1663
"17728",17728,1338,18.2231674194336,1610
"17729",17729,1597,24.799165725708,738
"17730",17730,1213,19.6656665802002,1290
"17731",17731,2166,20.7194995880127,1279
"17732",17732,1188,13.6053333282471,2365
"17733",17733,1112,18.4104995727539,2018
"17734",17734,1322,21.2049999237061,1231
"17735",17735,1399,16.8568325042725,1844
"17736",17736,1385,17.0366668701172,1609
"17737",17737,1055,16.3411674499512,2054
"17738",17738,1992,22.7150001525879,659
"17739",17739,2166,20.7194995880127,1408
"17740",17740,1145,14.3881664276123,2028
"17741",17741,1597,24.799165725708,738
"17742",17742,1992,22.7150001525879,659
"17743",17743,1117,15.2849998474121,2320
"17744",17744,2166,20.7194995880127,1279
"17745",17745,728,15.6636667251587,1536
"17746",17746,291,16.4409999847412,348
"17747",17747,1452,14.6021671295166,2224
"17748",17748,1452,14.6021671295166,2224
"17749",17749,1650,17.5384998321533,1995
"17750",17750,1797,17.7059993743896,1516
"17751",17751,1650,17.5384998321533,1995
"17752",17752,1650,17.5384998321533,1995
"17753",17753,1650,17.5384998321533,1995
"17754",17754,1860,14.7644996643066,1897
"17755",17755,2088,20.2845001220703,1581
"17756",17756,1650,17.5384998321533,1995
"17757",17757,1452,14.6021671295166,2224
"17758",17758,1452,14.6021671295166,2224
"17759",17759,543,18.4820003509521,1152
"17760",17760,543,18.4820003509521,1128
"17761",17761,791,14.9755001068115,2392
"17762",17762,1042,12.8791666030884,2847
"17763",17763,479,14.7031669616699,2073
"17764",17764,473,15.614333152771,1859
"17765",17765,473,15.614333152771,1859
"17766",17766,473,15.614333152771,1859
"17767",17767,473,15.614333152771,1859
"17768",17768,473,15.614333152771,1859
"17769",17769,479,14.7031669616699,2073
"17770",17770,451,15.9996662139893,1859
"17771",17771,479,14.7031669616699,2073
"17772",17772,451,15.9996662139893,1876
"17773",17773,451,15.9996662139893,1876
"17774",17774,451,15.9996662139893,1876
"17775",17775,479,14.7031669616699,2073
"17776",17776,479,14.7031669616699,2073
"17777",17777,473,15.614333152771,1861
"17778",17778,422,8.64566707611084,2224
"17779",17779,414,9.15983295440674,2407
"17780",17780,333,11.7329998016357,2224
"17781",17781,237,14.8813333511353,616
"17782",17782,361,10.1415004730225,2154
"17783",17783,411,11.1636667251587,1641
"17784",17784,405,9.63383293151855,2334
"17785",17785,395,10.5138330459595,1392
"17786",17786,361,10.1415004730225,2358
"17787",17787,423,15.9871664047241,2342
"17788",17788,405,16.5559997558594,2142
"17789",17789,448,14.9875001907349,2474
"17790",17790,787,12.9825000762939,2420
"17791",17791,1175,14.0008335113525,2415
"17792",17792,921,22.6741676330566,1303
"17793",17793,981,15.6319999694824,2342
"17794",17794,3097,21.8183326721191,968
"17795",17795,406,19.6548328399658,890
"17796",17796,649,11.7156667709351,2754
"17797",17797,983,12.4385004043579,2312
"17798",17798,843,12.7486667633057,2422
"17799",17799,646,16.5303325653076,2147
"17800",17800,1445,17.1371669769287,2501
"17801",17801,1194,21.2163333892822,1653
"17802",17802,1194,21.2163333892822,1653
"17803",17803,918,10.4613332748413,2585
"17804",17804,660,13.3381662368774,2357
"17805",17805,393,15.610333442688,1992
"17806",17806,1010,14.5434999465942,2647
"17807",17807,850,17.3141670227051,2088
"17808",17808,406,19.6548328399658,890
"17809",17809,521,13.7861661911011,2269
"17810",17810,1038,15.1263332366943,2057
"17811",17811,1065,15.9856662750244,2166
"17812",17812,1065,15.9856662750244,2166
"17813",17813,1051,20.4756660461426,870
"17814",17814,1445,17.1371669769287,2501
"17815",17815,508,12.7886667251587,2299
"17816",17816,545,13.2786664962769,2269
"17817",17817,1371,20.3668327331543,1572
"17818",17818,1237,20.9206676483154,862
"17819",17819,758,16.1119995117188,1963
"17820",17820,630,14.7888336181641,2154
"17821",17821,401,11.3078336715698,1628
"17822",17822,387,11.5524997711182,1667
"17823",17823,902,22.7590007781982,998
"17824",17824,783,13.5881662368774,2645
"17825",17825,530,14.0531663894653,2396
"17826",17826,1032,24.6245002746582,1241
"17827",17827,979,21.8821659088135,1640
"17828",17828,979,21.8821659088135,1766
"17829",17829,459,16.0161666870117,2244
"17830",17830,758,16.1119995117188,1963
"17831",17831,742,12.6499996185303,2321
"17832",17832,1065,15.9856662750244,2175
"17833",17833,1335,22.9381675720215,1241
"17834",17834,1048,17.5310001373291,1833
"17835",17835,326,16.7018337249756,1543
"17836",17836,839,15.2006664276123,2444
"17837",17837,566,13.5913333892822,2251
"17838",17838,639,14.6393337249756,1960
"17839",17839,2578,20.4188327789307,1729
"17840",17840,1570,22.5421657562256,780
"17841",17841,329,17.1350002288818,1976
"17842",17842,1047,21.3764991760254,1417
"17843",17843,1054,24.0538330078125,1138
"17844",17844,1415,16.5900001525879,2418
"17845",17845,1528,21.8699989318848,1447
"17846",17846,659,11.2609996795654,2710
"17847",17847,1574,17.9401664733887,1470
"17848",17848,649,11.7156667709351,2754
"17849",17849,649,11.7156667709351,2754
"17850",17850,1064,15.385666847229,2155
"17851",17851,518,18.6838340759277,1052
"17852",17852,1117,21.8824996948242,1729
"17853",17853,508,12.7886667251587,2299
"17854",17854,326,16.7018337249756,1543
"17855",17855,921,10.7946662902832,2763
"17856",17856,625,20.6243324279785,1173
"17857",17857,660,14.7358331680298,1731
"17858",17858,1319,22.2133331298828,937
"17859",17859,736,12.813666343689,2516
"17860",17860,275,18.6498336791992,1473
"17861",17861,608,15.9720001220703,2155
"17862",17862,375,15.1536664962769,2444
"17863",17863,592,12.8161668777466,2445
"17864",17864,616,13.2328329086304,2373
"17865",17865,1112,23.4111671447754,1295
"17866",17866,1411,22.4591674804688,956
"17867",17867,779,12.7853336334229,2611
"17868",17868,772,13.0979995727539,2752
"17869",17869,775,16.1966667175293,1260
"17870",17870,798,14.952166557312,2385
"17871",17871,354,16.2880001068115,2087
"17872",17872,615,11.6371669769287,2384
"17873",17873,615,11.6371669769287,2384
"17874",17874,1168,19.5011672973633,2216
"17875",17875,1125,21.0613327026367,1501
"17876",17876,1613,18.4998340606689,1207
"17877",17877,2266,24.9689998626709,264
"17878",17878,1363,23.7511672973633,903
"17879",17879,1243,13.1476669311523,2918
"17880",17880,2239,19.8058338165283,1618
"17881",17881,2300,21.978666305542,1255
"17882",17882,682,14.9584999084473,2374
"17883",17883,1521,22.5809993743896,1617
"17884",17884,616,13.2328329086304,2373
"17885",17885,282,13.5628337860107,1296
"17886",17886,1293,18.4244995117188,1723
"17887",17887,1129,21.9078330993652,1811
"17888",17888,1056,24.7943325042725,762
"17889",17889,1089,15.3428335189819,2296
"17890",17890,806,18.1089992523193,2043
"17891",17891,402,13.5191669464111,2706
"17892",17892,1112,23.4111671447754,1295
"17893",17893,490,18.3915004730225,1879
"17894",17894,1548,19.2813339233398,1464
"17895",17895,871,11.6640005111694,2665
"17896",17896,792,12.8253335952759,2556
"17897",17897,509,18.1916656494141,1500
"17898",17898,509,18.1916656494141,1500
"17899",17899,1217,17.4134998321533,1917
"17900",17900,891,16.3110008239746,2392
"17901",17901,2303,22.5806674957275,1249
"17902",17902,1153,23.0788326263428,895
"17903",17903,1933,19.1468334197998,1242
"17904",17904,292,13.3794994354248,1319
"17905",17905,1102,13.2770004272461,2437
"17906",17906,501,20.0171661376953,1193
"17907",17907,480,19.8746662139893,1312
"17908",17908,405,16.5559997558594,2142
"17909",17909,1007,12.8438329696655,2616
"17910",17910,929,12.6698331832886,2805
"17911",17911,964,13.1693334579468,2564
"17912",17912,932,24.0594997406006,988
"17913",17913,1293,18.4244995117188,2022
"17914",17914,1293,18.4244995117188,2094
"17915",17915,1213,17.5436668395996,1793
"17916",17916,1773,16.9443340301514,1623
"17917",17917,2300,21.978666305542,1255
"17918",17918,1387,19.2551670074463,1866
"17919",17919,606,14.6868333816528,2426
"17920",17920,410,13.5045003890991,2822
"17921",17921,1253,17.8215007781982,1464
"17922",17922,1080,16.5023326873779,2222
"17923",17923,871,11.6640005111694,2665
"17924",17924,871,11.6640005111694,2665
"17925",17925,685,21.8673324584961,1661
"17926",17926,450,16.4451675415039,2230
"17927",17927,712,13.8315000534058,1660
"17928",17928,454,16.4308338165283,2230
"17929",17929,448,14.9875001907349,2474
"17930",17930,423,15.6906671524048,2271
"17931",17931,1349,19.3321666717529,1355
"17932",17932,1236,14.246166229248,2239
"17933",17933,638,12.0483331680298,2537
"17934",17934,1384,17.4843330383301,2268
"17935",17935,1065,15.9856662750244,2166
"17936",17936,1435,23.2080001831055,1019
"17937",17937,885,17.9036674499512,1584
"17938",17938,1099,23.7368335723877,1101
"17939",17939,1124,14.7683334350586,2419
"17940",17940,701,18.9816665649414,1988
"17941",17941,699,14.8858327865601,2380
"17942",17942,1177,19.3753337860107,1808
"17943",17943,909,15.5229997634888,2255
"17944",17944,699,19.2620010375977,1911
"17945",17945,2134,21.829833984375,1565
"17946",17946,929,12.6698331832886,2805
"17947",17947,1451,24.8326663970947,858
"17948",17948,1727,18.2569999694824,1702
"17949",17949,506,15.5839996337891,2744
"17950",17950,860,22.3166675567627,1454
"17951",17951,1232,14.8131666183472,1946
"17952",17952,830,14.7238330841064,2359
"17953",17953,707,16.666166305542,2106
"17954",17954,712,13.8315000534058,1660
"17955",17955,690,12.7823333740234,2328
"17956",17956,844,15.4926671981812,2173
"17957",17957,947,12.2174997329712,2716
"17958",17958,1208,22.4810009002686,919
"17959",17959,612,12.3941669464111,2509
"17960",17960,695,11.2178335189819,2621
"17961",17961,1131,15.9005002975464,2299
"17962",17962,885,18.3228340148926,1729
"17963",17963,844,13.8301668167114,2544
"17964",17964,915,12.5043334960938,2812
"17965",17965,448,13.2151670455933,2429
"17966",17966,1028,18.9321670532227,1629
"17967",17967,695,11.2178335189819,2621
"17968",17968,762,14.0044994354248,2444
"17969",17969,1525,24.2835006713867,739
"17970",17970,1122,23.1066665649414,1547
"17971",17971,730,13.8181667327881,2253
"17972",17972,729,19.7105007171631,1279
"17973",17973,1007,12.8438329696655,2616
"17974",17974,457,15.2386665344238,2252
"17975",17975,1007,12.8438329696655,2616
"17976",17976,844,17.6491661071777,1899
"17977",17977,1006,10.6406669616699,2487
"17978",17978,1727,18.2569999694824,1702
"17979",17979,1292,22.5156669616699,740
"17980",17980,1285,22.7021675109863,661
"17981",17981,759,13.3854999542236,2519
"17982",17982,466,14.6921663284302,2183
"17983",17983,1083,10.7041664123535,3008
"17984",17984,1445,17.1371669769287,2501
"17985",17985,903,18.1321659088135,1693
"17986",17986,1528,21.8699989318848,1447
"17987",17987,1168,19.5011672973633,1914
"17988",17988,889,19.7325000762939,1860
"17989",17989,1739,17.4613342285156,1413
"17990",17990,878,12.0714998245239,2685
"17991",17991,1253,17.8215007781982,1464
"17992",17992,1548,19.2813339233398,1851
"17993",17993,523,15.0763330459595,2445
"17994",17994,379,14.1006669998169,2644
"17995",17995,1101,12.7559995651245,2582
"17996",17996,1298,22.113000869751,630
"17997",17997,462,18.1026668548584,1542
"17998",17998,420,16.1413326263428,2338
"17999",17999,474,16.7761669158936,2254
"18000",18000,612,12.3941669464111,2509
"18001",18001,612,12.3941669464111,2509
"18002",18002,1240,21.1776676177979,1607
"18003",18003,930,19.7858333587646,1623
"18004",18004,612,12.3941669464111,2509
"18005",18005,412,16.6060009002686,2046
"18006",18006,1244,18.22483253479,1376
"18007",18007,817,22.5066661834717,1481
"18008",18008,940,20.3136672973633,1766
"18009",18009,975,16.6823329925537,2025
"18010",18010,836,16.1896667480469,2328
"18011",18011,1177,23.1878337860107,1444
"18012",18012,1714,21.8426666259766,1853
"18013",18013,1605,18.0761661529541,1450
"18014",18014,580,12.8358335494995,2419
"18015",18015,762,14.0044994354248,2458
"18016",18016,699,19.2620010375977,2318
"18017",18017,916,15.5386667251587,2306
"18018",18018,1464,20.8411674499512,1106
"18019",18019,457,17.5376663208008,2298
"18020",18020,1065,15.9873332977295,2125
"18021",18021,1022,17.1908340454102,2044
"18022",18022,667,16.8003330230713,2057
"18023",18023,798,22.3758335113525,1020
"18024",18024,667,19.1588325500488,1352
"18025",18025,642,17.1603336334229,1497
"18026",18026,797,21.8358325958252,1663
"18027",18027,717,23.0848331451416,1081
"18028",18028,626,12.0766668319702,2582
"18029",18029,942,13.3146667480469,2647
"18030",18030,582,17.5354995727539,1844
"18031",18031,1616,25.0053329467773,939
"18032",18032,1366,21.3236675262451,659
"18033",18033,771,14.2948331832886,2591
"18034",18034,812,12.7624998092651,2549
"18035",18035,1461,22.2495002746582,1289
"18036",18036,1134,20.8379993438721,1219
"18037",18037,905,15.8901672363281,1481
"18038",18038,1101,22.6113338470459,1036
"18039",18039,996,15.6826667785645,1939
"18040",18040,883,15.1398334503174,2281
"18041",18041,1056,15.0433330535889,2656
"18042",18042,1619,25.6941661834717,84
"18043",18043,612,12.3941669464111,2509
"18044",18044,377,12.5199995040894,2065
"18045",18045,762,14.0044994354248,2458
"18046",18046,1955,22.3115005493164,379
"18047",18047,762,14.0044994354248,2458
"18048",18048,1052,15.3109998703003,1919
"18049",18049,1287,20.111499786377,1111
"18050",18050,631,15.0443334579468,2440
